date,name,code,weekday,open,high,low,close,change,pct
2015-02-16,股票基金,H11021,一,6117.70,6117.70,6117.70,6117.70,99.50,1.65
2015-02-17,股票基金,H11021,二,6151.87,6151.87,6151.87,6151.87,34.17,0.56
2015-02-17,偏股基金,930950,二,988.19,988.19,988.19,988.19,6.44,0.66
2015-02-17,主动股基,930890,二,1014.10,1014.10,1014.10,1014.10,8.13,0.81
2015-02-17,主动偏股,932055,二,1026.31,1026.31,1026.31,1026.31,6.61,0.65
2015-02-25,主动偏股,932055,三,1014.14,1014.14,1014.14,1014.14,-12.17,-1.19
2015-02-25,股票基金,H11021,三,6084.66,6084.66,6084.66,6084.66,-67.21,-1.09
2015-02-25,偏股基金,930950,三,976.65,976.65,976.65,976.65,-11.54,-1.17
2015-02-25,主动股基,930890,三,1004.88,1004.88,1004.88,1004.88,-9.22,-0.91
2015-02-26,股票基金,H11021,四,6156.28,6156.28,6156.28,6156.28,71.62,1.18
2015-02-26,主动偏股,932055,四,1021.89,1021.89,1021.89,1021.89,7.75,0.76
2015-02-26,偏股基金,930950,四,987.04,987.04,987.04,987.04,10.39,1.06
2015-02-26,主动股基,930890,四,1013.19,1013.19,1013.19,1013.19,8.31,0.83
2015-02-27,股票基金,H11021,五,6203.00,6203.00,6203.00,6203.00,46.72,0.76
2015-02-27,主动偏股,932055,五,1030.99,1030.99,1030.99,1030.99,9.10,0.89
2015-02-27,偏股基金,930950,五,994.44,994.44,994.44,994.44,7.40,0.75
2015-02-27,主动股基,930890,五,1023.58,1023.58,1023.58,1023.58,10.38,1.02
2015-03-02,偏股基金,930950,一,1010.19,1010.19,1010.19,1010.19,15.75,1.58
2015-03-02,主动股基,930890,一,1042.73,1042.73,1042.73,1042.73,19.16,1.87
2015-03-02,股票基金,H11021,一,6298.28,6298.28,6298.28,6298.28,95.28,1.54
2015-03-02,主动偏股,932055,一,1049.50,1049.50,1049.50,1049.50,18.51,1.80
2015-03-03,主动偏股,932055,二,1035.23,1035.23,1035.23,1035.23,-14.27,-1.36
2015-03-03,主动股基,930890,二,1029.16,1029.16,1029.16,1029.16,-13.58,-1.30
2015-03-03,股票基金,H11021,二,6205.15,6205.15,6205.15,6205.15,-93.13,-1.48
2015-03-03,偏股基金,930950,二,994.18,994.18,994.18,994.18,-16.01,-1.58
2015-03-04,主动股基,930890,三,1044.44,1044.44,1044.44,1044.44,15.28,1.48
2015-03-04,股票基金,H11021,三,6286.58,6286.58,6286.58,6286.58,81.43,1.31
2015-03-04,偏股基金,930950,三,1007.07,1007.07,1007.07,1007.07,12.89,1.30
2015-03-04,主动偏股,932055,三,1050.36,1050.36,1050.36,1050.36,15.13,1.46
2015-03-05,偏股基金,930950,四,1003.90,1003.90,1003.90,1003.90,-3.17,-0.31
2015-03-05,主动股基,930890,四,1043.38,1043.38,1043.38,1043.38,-1.06,-0.10
2015-03-05,股票基金,H11021,四,6267.72,6267.72,6267.72,6267.72,-18.86,-0.30
2015-03-05,主动偏股,932055,四,1048.72,1048.72,1048.72,1048.72,-1.64,-0.16
2015-03-06,主动股基,930890,五,1026.51,1026.51,1026.51,1026.51,-16.87,-1.62
2015-03-06,股票基金,H11021,五,6176.39,6176.39,6176.39,6176.39,-91.33,-1.46
2015-03-06,主动偏股,932055,五,1029.81,1029.81,1029.81,1029.81,-18.91,-1.80
2015-03-06,偏股基金,930950,五,988.34,988.34,988.34,988.34,-15.56,-1.55
2015-03-09,主动股基,930890,一,1042.45,1042.45,1042.45,1042.45,15.95,1.55
2015-03-09,股票基金,H11021,一,6270.18,6270.18,6270.18,6270.18,93.79,1.52
2015-03-09,偏股基金,930950,一,1003.62,1003.62,1003.62,1003.62,15.28,1.55
2015-03-09,主动偏股,932055,一,1045.52,1045.52,1045.52,1045.52,15.71,1.53
2015-03-10,主动股基,930890,二,1054.35,1054.35,1054.35,1054.35,11.90,1.14
2015-03-10,股票基金,H11021,二,6319.50,6319.50,6319.50,6319.50,49.32,0.79
2015-03-10,偏股基金,930950,二,1011.34,1011.34,1011.34,1011.34,7.72,0.77
2015-03-10,主动偏股,932055,二,1056.61,1056.61,1056.61,1056.61,11.09,1.06
2015-03-11,主动偏股,932055,三,1055.27,1055.27,1055.27,1055.27,-1.34,-0.13
2015-03-11,偏股基金,930950,三,1010.43,1010.43,1010.43,1010.43,-0.91,-0.09
2015-03-11,主动股基,930890,三,1053.92,1053.92,1053.92,1053.92,-0.43,-0.04
2015-03-11,股票基金,H11021,三,6311.60,6311.60,6311.60,6311.60,-7.90,-0.13
2015-03-12,主动股基,930890,四,1053.71,1053.71,1053.71,1053.71,-0.21,-0.02
2015-03-12,股票基金,H11021,四,6325.06,6325.06,6325.06,6325.06,13.46,0.21
2015-03-12,偏股基金,930950,四,1013.52,1013.52,1013.52,1013.52,3.09,0.31
2015-03-12,主动偏股,932055,四,1054.42,1054.42,1054.42,1054.42,-0.85,-0.08
2015-03-13,主动偏股,932055,五,1069.72,1069.72,1069.72,1069.72,15.30,1.45
2015-03-13,偏股基金,930950,五,1026.31,1026.31,1026.31,1026.31,12.79,1.26
2015-03-13,股票基金,H11021,五,6405.72,6405.72,6405.72,6405.72,80.66,1.28
2015-03-13,主动股基,930890,五,1067.78,1067.78,1067.78,1067.78,14.07,1.33
2015-03-16,主动股基,930890,一,1100.82,1100.82,1100.82,1100.82,33.04,3.09
2015-03-16,偏股基金,930950,一,1057.99,1057.99,1057.99,1057.99,31.68,3.09
2015-03-16,主动偏股,932055,一,1104.70,1104.70,1104.70,1104.70,34.98,3.27
2015-03-16,股票基金,H11021,一,6596.78,6596.78,6596.78,6596.78,191.06,2.98
2015-03-17,主动股基,930890,二,1109.36,1109.36,1109.36,1109.36,8.55,0.78
2015-03-17,偏股基金,930950,二,1066.59,1066.59,1066.59,1066.59,8.60,0.81
2015-03-17,主动偏股,932055,二,1112.51,1112.51,1112.51,1112.51,7.81,0.71
2015-03-17,股票基金,H11021,二,6656.68,6656.68,6656.68,6656.68,59.90,0.91
2015-03-18,主动股基,930890,三,1129.02,1129.02,1129.02,1129.02,19.66,1.77
2015-03-18,主动偏股,932055,三,1132.58,1132.58,1132.58,1132.58,20.07,1.80
2015-03-18,偏股基金,930950,三,1086.83,1086.83,1086.83,1086.83,20.24,1.90
2015-03-18,股票基金,H11021,三,6783.36,6783.36,6783.36,6783.36,126.68,1.90
2015-03-19,股票基金,H11021,四,6782.29,6782.29,6782.29,6782.29,-1.07,-0.02
2015-03-19,偏股基金,930950,四,1087.42,1087.42,1087.42,1087.42,0.59,0.05
2015-03-19,主动股基,930890,四,1130.59,1130.59,1130.59,1130.59,1.56,0.14
2015-03-19,主动偏股,932055,四,1133.92,1133.92,1133.92,1133.92,1.34,0.12
2015-03-20,主动偏股,932055,五,1150.28,1150.28,1150.28,1150.28,16.36,1.44
2015-03-20,主动股基,930890,五,1145.19,1145.19,1145.19,1145.19,14.61,1.29
2015-03-20,股票基金,H11021,五,6868.13,6868.13,6868.13,6868.13,85.84,1.27
2015-03-20,偏股基金,930950,五,1102.38,1102.38,1102.38,1102.38,14.96,1.38
2015-03-23,主动偏股,932055,一,1184.46,1184.46,1184.46,1184.46,34.18,2.97
2015-03-23,主动股基,930890,一,1175.12,1175.12,1175.12,1175.12,29.93,2.61
2015-03-23,偏股基金,930950,一,1132.56,1132.56,1132.56,1132.56,30.18,2.74
2015-03-23,股票基金,H11021,一,7047.98,7047.98,7047.98,7047.98,179.85,2.62
2015-03-24,偏股基金,930950,二,1143.03,1143.03,1143.03,1143.03,10.47,0.92
2015-03-24,股票基金,H11021,二,7094.37,7094.37,7094.37,7094.37,46.39,0.66
2015-03-24,主动偏股,932055,二,1198.86,1198.86,1198.86,1198.86,14.40,1.22
2015-03-24,主动股基,930890,二,1188.70,1188.70,1188.70,1188.70,13.58,1.16
2015-03-25,主动股基,930890,三,1197.47,1197.47,1197.47,1197.47,8.77,0.74
2015-03-25,偏股基金,930950,三,1148.53,1148.53,1148.53,1148.53,5.50,0.48
2015-03-25,股票基金,H11021,三,7115.32,7115.32,7115.32,7115.32,20.95,0.30
2015-03-25,主动偏股,932055,三,1207.85,1207.85,1207.85,1207.85,8.99,0.75
2015-03-26,主动偏股,932055,四,1186.31,1186.31,1186.31,1186.31,-21.54,-1.78
2015-03-26,股票基金,H11021,四,7026.53,7026.53,7026.53,7026.53,-88.79,-1.25
2015-03-26,偏股基金,930950,四,1132.59,1132.59,1132.59,1132.59,-15.94,-1.39
2015-03-26,主动股基,930890,四,1180.87,1180.87,1180.87,1180.87,-16.60,-1.39
2015-03-27,主动偏股,932055,五,1199.81,1199.81,1199.81,1199.81,13.50,1.14
2015-03-27,股票基金,H11021,五,7092.19,7092.19,7092.19,7092.19,65.66,0.93
2015-03-27,偏股基金,930950,五,1144.13,1144.13,1144.13,1144.13,11.54,1.02
2015-03-27,主动股基,930890,五,1193.03,1193.03,1193.03,1193.03,12.16,1.03
2015-03-30,主动股基,930890,一,1199.97,1199.97,1199.97,1199.97,6.93,0.58
2015-03-30,股票基金,H11021,一,7172.71,7172.71,7172.71,7172.71,80.52,1.14
2015-03-30,偏股基金,930950,一,1155.08,1155.08,1155.08,1155.08,10.95,0.96
2015-03-30,主动偏股,932055,一,1206.14,1206.14,1206.14,1206.14,6.33,0.53
2015-03-31,股票基金,H11021,二,7182.12,7182.12,7182.12,7182.12,9.41,0.13
2015-03-31,偏股基金,930950,二,1159.10,1159.10,1159.10,1159.10,4.02,0.35
2015-03-31,主动股基,930890,二,1204.79,1204.79,1204.79,1204.79,4.82,0.40
2015-03-31,主动偏股,932055,二,1213.49,1213.49,1213.49,1213.49,7.35,0.61
2015-04-01,主动偏股,932055,三,1243.22,1243.22,1243.22,1243.22,29.73,2.45
2015-04-01,主动股基,930890,三,1233.36,1233.36,1233.36,1233.36,28.56,2.37
2015-04-01,股票基金,H11021,三,7342.71,7342.71,7342.71,7342.71,160.59,2.24
2015-04-01,偏股基金,930950,三,1185.82,1185.82,1185.82,1185.82,26.72,2.31
2015-04-02,主动偏股,932055,四,1262.75,1262.75,1262.75,1262.75,19.53,1.57
2015-04-02,股票基金,H11021,四,7433.91,7433.91,7433.91,7433.91,91.20,1.24
2015-04-02,主动股基,930890,四,1256.71,1256.71,1256.71,1256.71,23.36,1.89
2015-04-02,偏股基金,930950,四,1201.06,1201.06,1201.06,1201.06,15.24,1.29
2015-04-03,股票基金,H11021,五,7535.82,7535.82,7535.82,7535.82,101.91,1.37
2015-04-03,主动偏股,932055,五,1281.15,1281.15,1281.15,1281.15,18.40,1.46
2015-04-03,主动股基,930890,五,1276.30,1276.30,1276.30,1276.30,19.59,1.56
2015-04-03,偏股基金,930950,五,1217.87,1217.87,1217.87,1217.87,16.81,1.40
2015-04-07,主动股基,930890,二,1300.03,1300.03,1300.03,1300.03,23.73,1.86
2015-04-07,偏股基金,930950,二,1241.42,1241.42,1241.42,1241.42,23.55,1.93
2015-04-07,股票基金,H11021,二,7678.91,7678.91,7678.91,7678.91,143.09,1.90
2015-04-07,主动偏股,932055,二,1305.63,1305.63,1305.63,1305.63,24.48,1.91
2015-04-08,偏股基金,930950,三,1233.25,1233.25,1233.25,1233.25,-8.17,-0.66
2015-04-08,主动偏股,932055,三,1292.66,1292.66,1292.66,1292.66,-12.97,-0.99
2015-04-08,股票基金,H11021,三,7625.63,7625.63,7625.63,7625.63,-53.28,-0.69
2015-04-08,主动股基,930890,三,1289.25,1289.25,1289.25,1289.25,-10.77,-0.83
2015-04-09,偏股基金,930950,四,1228.22,1228.22,1228.22,1228.22,-5.03,-0.41
2015-04-09,主动股基,930890,四,1280.24,1280.24,1280.24,1280.24,-9.01,-0.70
2015-04-09,股票基金,H11021,四,7578.50,7578.50,7578.50,7578.50,-47.13,-0.62
2015-04-09,主动偏股,932055,四,1289.13,1289.13,1289.13,1289.13,-3.53,-0.27
2015-04-10,偏股基金,930950,五,1257.40,1257.40,1257.40,1257.40,29.18,2.38
2015-04-10,主动股基,930890,五,1313.15,1313.15,1313.15,1313.15,32.90,2.57
2015-04-10,主动偏股,932055,五,1320.88,1320.88,1320.88,1320.88,31.75,2.46
2015-04-10,股票基金,H11021,五,7754.02,7754.02,7754.02,7754.02,175.52,2.32
2015-04-13,主动股基,930890,一,1337.87,1337.87,1337.87,1337.87,24.72,1.88
